T,R,G,B 
84820,0.227252248158,0.502370595998,1.0
84830,0.227250093998,0.502368573644,1.0
84840,0.227247940385,0.502366551799,1.0
84850,0.22724578732,0.502364530464,1.0
84860,0.227243634802,0.502362509638,1.0
84870,0.227241482831,0.502360489321,1.0
84880,0.227239331407,0.502358469513,1.0
84890,0.227237180529,0.502356450213,1.0
84900,0.227235030198,0.502354431421,1.0
84910,0.227232880413,0.502352413137,1.0
84920,0.227230731173,0.502350395362,1.0
84930,0.22722858248,0.502348378094,1.0
84940,0.227226434332,0.502346361334,1.0
84950,0.227224286729,0.502344345081,1.0
84960,0.227222139671,0.502342329335,1.0
84970,0.227219993158,0.502340314096,1.0
84980,0.22721784719,0.502338299364,1.0
84990,0.227215701766,0.502336285138,1.0
85000,0.227213556887,0.502334271419,1.0
85010,0.227211412551,0.502332258206,1.0
85020,0.22720926876,0.5023302455,1.0
85030,0.227207125512,0.502328233299,1.0
85040,0.227204982807,0.502326221603,1.0
85050,0.227202840646,0.502324210413,1.0
85060,0.227200699028,0.502322199729,1.0
85070,0.227198557952,0.502320189549,1.0
85080,0.22719641742,0.502318179874,1.0
85090,0.227194277429,0.502316170704,1.0
85100,0.227192137981,0.502314162039,1.0
85110,0.227189999075,0.502312153878,1.0
85120,0.22718786071,0.502310146221,1.0
85130,0.227185722887,0.502308139068,1.0
85140,0.227183585606,0.502306132418,1.0
85150,0.227181448866,0.502304126272,1.0
85160,0.227179312666,0.50230212063,1.0
85170,0.227177177008,0.502300115491,1.0
85180,0.22717504189,0.502298110854,1.0
85190,0.227172907312,0.502296106721,1.0
85200,0.227170773274,0.50229410309,1.0
85210,0.227168639777,0.502292099961,1.0
85220,0.227166506819,0.502290097335,1.0
85230,0.2271643744,0.502288095211,1.0
85240,0.227162242521,0.502286093589,1.0
85250,0.227160111182,0.502284092468,1.0
85260,0.227157980381,0.502282091849,1.0
85270,0.227155850118,0.502280091731,1.0
85280,0.227153720395,0.502278092114,1.0
85290,0.227151591209,0.502276092998,1.0
85300,0.227149462562,0.502274094383,1.0
85310,0.227147334453,0.502272096269,1.0
85320,0.227145206881,0.502270098654,1.0
85330,0.227143079847,0.50226810154,1.0
85340,0.22714095335,0.502266104926,1.0
85350,0.22713882739,0.502264108812,1.0
85360,0.227136701967,0.502262113197,1.0
85370,0.227134577081,0.502260118082,1.0
85380,0.227132452731,0.502258123466,1.0
85390,0.227130328918,0.502256129349,1.0
85400,0.22712820564,0.502254135731,1.0
85410,0.227126082899,0.502252142612,1.0
85420,0.227123960693,0.502250149991,1.0
85430,0.227121839022,0.502248157868,1.0
85440,0.227119717887,0.502246166243,1.0
85450,0.227117597287,0.502244175117,1.0
85460,0.227115477222,0.502242184488,1.0
85470,0.227113357691,0.502240194357,1.0
85480,0.227111238695,0.502238204723,1.0
85490,0.227109120234,0.502236215586,1.0
85500,0.227107002306,0.502234226946,1.0
85510,0.227104884912,0.502232238803,1.0
85520,0.227102768052,0.502230251157,1.0
85530,0.227100651725,0.502228264007,1.0
85540,0.227098535931,0.502226277353,1.0
85550,0.227096420671,0.502224291196,1.0
85560,0.227094305943,0.502222305534,1.0
85570,0.227092191748,0.502220320368,1.0
85580,0.227090078086,0.502218335697,1.0
85590,0.227087964955,0.502216351522,1.0
85600,0.227085852357,0.502214367842,1.0
85610,0.227083740291,0.502212384657,1.0
85620,0.227081628756,0.502210401967,1.0
85630,0.227079517753,0.502208419771,1.0
85640,0.227077407281,0.50220643807,1.0
85650,0.22707529734,0.502204456863,1.0
85660,0.22707318793,0.50220247615,1.0
85670,0.22707107905,0.50220049593,1.0
85680,0.227068970701,0.502198516205,1.0
85690,0.227066862882,0.502196536973,1.0
85700,0.227064755593,0.502194558234,1.0
85710,0.227062648834,0.502192579989,1.0
85720,0.227060542605,0.502190602236,1.0
85730,0.227058436905,0.502188624976,1.0
85740,0.227056331735,0.502186648209,1.0
85750,0.227054227093,0.502184671934,1.0
85760,0.227052122981,0.502182696151,1.0
85770,0.227050019397,0.50218072086,1.0
85780,0.227047916341,0.502178746061,1.0
85790,0.227045813814,0.502176771754,1.0
85800,0.227043711815,0.502174797938,1.0
85810,0.227041610343,0.502172824613,1.0
85820,0.227039509399,0.50217085178,1.0
85830,0.227037408983,0.502168879437,1.0
85840,0.227035309094,0.502166907585,1.0
85850,0.227033209732,0.502164936224,1.0
85860,0.227031110897,0.502162965353,1.0
85870,0.227029012589,0.502160994972,1.0
85880,0.227026914807,0.502159025082,1.0
85890,0.227024817551,0.502157055681,1.0
85900,0.227022720822,0.50215508677,1.0
85910,0.227020624618,0.502153118348,1.0
85920,0.22701852894,0.502151150415,1.0
85930,0.227016433788,0.502149182972,1.0
85940,0.227014339161,0.502147216017,1.0
85950,0.227012245058,0.502145249552,1.0
85960,0.227010151481,0.502143283574,1.0
85970,0.227008058429,0.502141318085,1.0
85980,0.227005965901,0.502139353085,1.0
85990,0.227003873897,0.502137388572,1.0
86000,0.227001782417,0.502135424547,1.0
86010,0.226999691462,0.50213346101,1.0
86020,0.22699760103,0.50213149796,1.0
86030,0.226995511121,0.502129535398,1.0
86040,0.226993421736,0.502127573322,1.0
86050,0.226991332874,0.502125611734,1.0
86060,0.226989244535,0.502123650632,1.0
86070,0.226987156719,0.502121690017,1.0
86080,0.226985069425,0.502119729888,1.0
86090,0.226982982654,0.502117770245,1.0
86100,0.226980896404,0.502115811089,1.0
86110,0.226978810677,0.502113852418,1.0
86120,0.226976725472,0.502111894233,1.0
86130,0.226974640788,0.502109936533,1.0
86140,0.226972556625,0.502107979319,1.0
86150,0.226970472983,0.50210602259,1.0
86160,0.226968389863,0.502104066345,1.0
86170,0.226966307263,0.502102110586,1.0
86180,0.226964225184,0.502100155311,1.0
86190,0.226962143625,0.50209820052,1.0
86200,0.226960062587,0.502096246214,1.0
86210,0.226957982068,0.502094292392,1.0
86220,0.22695590207,0.502092339053,1.0
86230,0.226953822591,0.502090386198,1.0
86240,0.226951743631,0.502088433827,1.0
86250,0.22694966519,0.502086481939,1.0
86260,0.226947587269,0.502084530534,1.0
86270,0.226945509867,0.502082579612,1.0
86280,0.226943432983,0.502080629173,1.0
86290,0.226941356617,0.502078679217,1.0
86300,0.22693928077,0.502076729743,1.0
86310,0.226937205441,0.502074780751,1.0
86320,0.22693513063,0.502072832241,1.0
86330,0.226933056336,0.502070884213,1.0
86340,0.22693098256,0.502068936667,1.0
86350,0.226928909301,0.502066989602,1.0
86360,0.226926836559,0.502065043019,1.0
86370,0.226924764334,0.502063096917,1.0
86380,0.226922692626,0.502061151296,1.0
86390,0.226920621435,0.502059206156,1.0
86400,0.22691855076,0.502057261496,1.0
86410,0.2269164806,0.502055317317,1.0
86420,0.226914410957,0.502053373618,1.0
86430,0.22691234183,0.502051430399,1.0
86440,0.226910273218,0.50204948766,1.0
86450,0.226908205122,0.502047545401,1.0
86460,0.22690613754,0.502045603622,1.0
86470,0.226904070474,0.502043662322,1.0
86480,0.226902003922,0.502041721501,1.0
86490,0.226899937885,0.502039781159,1.0
86500,0.226897872363,0.502037841296,1.0
86510,0.226895807355,0.502035901912,1.0
86520,0.22689374286,0.502033963006,1.0
86530,0.22689167888,0.502032024579,1.0
86540,0.226889615413,0.502030086629,1.0
86550,0.22688755246,0.502028149158,1.0
86560,0.226885490019,0.502026212165,1.0
86570,0.226883428092,0.502024275649,1.0
86580,0.226881366678,0.502022339611,1.0
86590,0.226879305777,0.50202040405,1.0
86600,0.226877245388,0.502018468966,1.0
86610,0.226875185511,0.502016534359,1.0
86620,0.226873126146,0.502014600228,1.0
86630,0.226871067294,0.502012666575,1.0
86640,0.226869008953,0.502010733397,1.0
86650,0.226866951123,0.502008800696,1.0
86660,0.226864893805,0.502006868471,1.0
86670,0.226862836999,0.502004936722,1.0
86680,0.226860780703,0.502003005449,1.0
86690,0.226858724918,0.502001074651,1.0
86700,0.226856669643,0.501999144328,1.0
86710,0.226854614879,0.501997214481,1.0
86720,0.226852560625,0.501995285109,1.0
86730,0.226850506881,0.501993356211,1.0
86740,0.226848453647,0.501991427788,1.0
86750,0.226846400923,0.50198949984,1.0
86760,0.226844348708,0.501987572366,1.0
86770,0.226842297002,0.501985645366,1.0
86780,0.226840245805,0.50198371884,1.0
86790,0.226838195118,0.501981792787,1.0
86800,0.226836144939,0.501979867209,1.0
86810,0.226834095268,0.501977942104,1.0
86820,0.226832046106,0.501976017472,1.0
86830,0.226829997452,0.501974093313,1.0
86840,0.226827949306,0.501972169627,1.0
86850,0.226825901668,0.501970246414,1.0
86860,0.226823854537,0.501968323673,1.0
86870,0.226821807913,0.501966401405,1.0
86880,0.226819761797,0.501964479609,1.0
86890,0.226817716188,0.501962558285,1.0
86900,0.226815671086,0.501960637432,1.0
86910,0.22681362649,0.501958717052,1.0
86920,0.226811582401,0.501956797143,1.0
86930,0.226809538817,0.501954877705,1.0
86940,0.22680749574,0.501952958739,1.0
86950,0.226805453169,0.501951040244,1.0
86960,0.226803411104,0.501949122219,1.0
86970,0.226801369544,0.501947204665,1.0
86980,0.226799328489,0.501945287582,1.0
86990,0.22679728794,0.501943370968,1.0
87000,0.226795247895,0.501941454825,1.0
87010,0.226793208356,0.501939539152,1.0
87020,0.22679116932,0.501937623949,1.0
87030,0.226789130789,0.501935709216,1.0
87040,0.226787092763,0.501933794951,1.0
87050,0.22678505524,0.501931881156,1.0
87060,0.226783018221,0.501929967831,1.0
87070,0.226780981706,0.501928054974,1.0
87080,0.226778945694,0.501926142586,1.0
87090,0.226776910186,0.501924230666,1.0
87100,0.226774875181,0.501922319215,1.0
87110,0.226772840678,0.501920408232,1.0
87120,0.226770806678,0.501918497717,1.0
87130,0.226768773181,0.501916587671,1.0
87140,0.226766740186,0.501914678091,1.0
87150,0.226764707693,0.50191276898,1.0
87160,0.226762675702,0.501910860336,1.0
87170,0.226760644213,0.501908952159,1.0
87180,0.226758613226,0.501907044449,1.0
87190,0.22675658274,0.501905137206,1.0
87200,0.226754552755,0.501903230429,1.0
87210,0.226752523271,0.501901324119,1.0
87220,0.226750494288,0.501899418276,1.0
87230,0.226748465806,0.501897512899,1.0
87240,0.226746437824,0.501895607987,1.0
87250,0.226744410342,0.501893703542,1.0
87260,0.226742383361,0.501891799562,1.0
87270,0.226740356879,0.501889896048,1.0
87280,0.226738330898,0.501887992999,1.0
87290,0.226736305415,0.501886090415,1.0
87300,0.226734280433,0.501884188297,1.0
87310,0.226732255949,0.501882286643,1.0
87320,0.226730231964,0.501880385453,1.0
87330,0.226728208479,0.501878484729,1.0
87340,0.226726185491,0.501876584468,1.0
87350,0.226724163003,0.501874684672,1.0
87360,0.226722141012,0.50187278534,1.0
87370,0.22672011952,0.501870886471,1.0
87380,0.226718098525,0.501868988066,1.0
87390,0.226716078029,0.501867090125,1.0
87400,0.226714058029,0.501865192647,1.0
87410,0.226712038528,0.501863295632,1.0
87420,0.226710019523,0.50186139908,1.0
87430,0.226708001015,0.501859502991,1.0
87440,0.226705983004,0.501857607364,1.0
87450,0.22670396549,0.5018557122,1.0
87460,0.226701948472,0.501853817498,1.0
87470,0.226699931951,0.501851923259,1.0
87480,0.226697915925,0.501850029481,1.0
87490,0.226695900395,0.501848136165,1.0
87500,0.226693885362,0.501846243311,1.0
87510,0.226691870823,0.501844350918,1.0
87520,0.22668985678,0.501842458986,1.0
87530,0.226687843232,0.501840567516,1.0
87540,0.226685830179,0.501838676506,1.0
87550,0.226683817621,0.501836785957,1.0
87560,0.226681805558,0.501834895869,1.0
87570,0.226679793989,0.501833006241,1.0
87580,0.226677782914,0.501831117074,1.0
87590,0.226675772333,0.501829228366,1.0
87600,0.226673762246,0.501827340119,1.0
87610,0.226671752653,0.501825452331,1.0
87620,0.226669743553,0.501823565003,1.0
87630,0.226667734947,0.501821678135,1.0
87640,0.226665726834,0.501819791725,1.0
87650,0.226663719214,0.501817905775,1.0
87660,0.226661712086,0.501816020283,1.0
87670,0.226659705451,0.501814135251,1.0
87680,0.226657699309,0.501812250677,1.0
87690,0.226655693659,0.501810366561,1.0
87700,0.226653688501,0.501808482904,1.0
87710,0.226651683835,0.501806599705,1.0
87720,0.226649679661,0.501804716964,1.0
87730,0.226647675978,0.50180283468,1.0
87740,0.226645672786,0.501800952854,1.0
87750,0.226643670086,0.501799071486,1.0
87760,0.226641667877,0.501797190574,1.0
87770,0.226639666158,0.50179531012,1.0
87780,0.22663766493,0.501793430123,1.0
87790,0.226635664193,0.501791550583,1.0
87800,0.226633663946,0.501789671499,1.0
87810,0.226631664189,0.501787792871,1.0
87820,0.226629664921,0.5017859147,1.0
87830,0.226627666144,0.501784036985,1.0
87840,0.226625667856,0.501782159726,1.0
87850,0.226623670058,0.501780282923,1.0
87860,0.226621672748,0.501778406575,1.0
87870,0.226619675928,0.501776530683,1.0
87880,0.226617679597,0.501774655246,1.0
87890,0.226615683754,0.501772780264,1.0
87900,0.2266136884,0.501770905737,1.0
87910,0.226611693534,0.501769031665,1.0
87920,0.226609699156,0.501767158047,1.0
87930,0.226607705266,0.501765284884,1.0
87940,0.226605711864,0.501763412175,1.0
87950,0.226603718949,0.50176153992,1.0
87960,0.226601726522,0.50175966812,1.0
87970,0.226599734582,0.501757796773,1.0
87980,0.226597743129,0.501755925879,1.0
87990,0.226595752163,0.501754055439,1.0
88000,0.226593761684,0.501752185453,1.0
88010,0.226591771691,0.501750315919,1.0
88020,0.226589782184,0.501748446839,1.0
88030,0.226587793164,0.501746578211,1.0
88040,0.22658580463,0.501744710036,1.0
88050,0.226583816581,0.501742842314,1.0
88060,0.226581829018,0.501740975043,1.0
88070,0.226579841941,0.501739108225,1.0
88080,0.226577855349,0.501737241859,1.0
88090,0.226575869242,0.501735375945,1.0
88100,0.226573883619,0.501733510482,1.0
88110,0.226571898482,0.501731645471,1.0
88120,0.226569913829,0.501729780911,1.0
88130,0.226567929661,0.501727916802,1.0
88140,0.226565945976,0.501726053145,1.0
88150,0.226563962776,0.501724189938,1.0
88160,0.22656198006,0.501722327182,1.0
88170,0.226559997827,0.501720464876,1.0
88180,0.226558016078,0.501718603021,1.0
88190,0.226556034812,0.501716741616,1.0
88200,0.226554054029,0.50171488066,1.0
88210,0.22655207373,0.501713020155,1.0
88220,0.226550093913,0.5017111601,1.0
88230,0.226548114578,0.501709300494,1.0
88240,0.226546135727,0.501707441337,1.0
88250,0.226544157357,0.50170558263,1.0
88260,0.226542179469,0.501703724371,1.0
88270,0.226540202064,0.501701866562,1.0
88280,0.22653822514,0.501700009201,1.0
88290,0.226536248698,0.501698152289,1.0
88300,0.226534272737,0.501696295825,1.0
88310,0.226532297257,0.501694439809,1.0
88320,0.226530322259,0.501692584242,1.0
88330,0.226528347741,0.501690729122,1.0
88340,0.226526373704,0.501688874451,1.0
88350,0.226524400147,0.501687020226,1.0
88360,0.226522427071,0.50168516645,1.0
88370,0.226520454475,0.50168331312,1.0
88380,0.226518482359,0.501681460238,1.0
88390,0.226516510723,0.501679607802,1.0
88400,0.226514539566,0.501677755813,1.0
88410,0.226512568889,0.501675904271,1.0
88420,0.226510598691,0.501674053176,1.0
88430,0.226508628972,0.501672202526,1.0
88440,0.226506659733,0.501670352323,1.0
88450,0.226504690972,0.501668502566,1.0
88460,0.226502722689,0.501666653255,1.0
88470,0.226500754885,0.501664804389,1.0
88480,0.226498787559,0.501662955969,1.0
88490,0.226496820712,0.501661107994,1.0
88500,0.226494854342,0.501659260464,1.0
88510,0.22649288845,0.50165741338,1.0
88520,0.226490923035,0.50165556674,1.0
88530,0.226488958098,0.501653720545,1.0
88540,0.226486993638,0.501651874794,1.0
88550,0.226485029655,0.501650029488,1.0
88560,0.226483066149,0.501648184626,1.0
88570,0.22648110312,0.501646340208,1.0
88580,0.226479140567,0.501644496234,1.0
88590,0.226477178491,0.501642652703,1.0
88600,0.22647521689,0.501640809616,1.0
88610,0.226473255766,0.501638966973,1.0
88620,0.226471295118,0.501637124773,1.0
88630,0.226469334945,0.501635283016,1.0
88640,0.226467375247,0.501633441702,1.0
88650,0.226465416025,0.501631600831,1.0
88660,0.226463457278,0.501629760402,1.0
88670,0.226461499006,0.501627920416,1.0
88680,0.226459541209,0.501626080872,1.0
88690,0.226457583887,0.50162424177,1.0
88700,0.226455627038,0.50162240311,1.0
88710,0.226453670664,0.501620564892,1.0
88720,0.226451714765,0.501618727116,1.0
88730,0.226449759339,0.501616889781,1.0
88740,0.226447804387,0.501615052888,1.0
88750,0.226445849908,0.501613216435,1.0
88760,0.226443895903,0.501611380424,1.0
88770,0.226441942371,0.501609544854,1.0
88780,0.226439989312,0.501607709724,1.0
88790,0.226438036726,0.501605875035,1.0
88800,0.226436084613,0.501604040786,1.0
88810,0.226434132973,0.501602206978,1.0
88820,0.226432181804,0.501600373609,1.0
88830,0.226430231108,0.501598540681,1.0
88840,0.226428280884,0.501596708192,1.0
88850,0.226426331132,0.501594876143,1.0
88860,0.226424381852,0.501593044533,1.0
88870,0.226422433043,0.501591213363,1.0
88880,0.226420484705,0.501589382632,1.0
88890,0.226418536839,0.501587552339,1.0
88900,0.226416589443,0.501585722486,1.0
88910,0.226414642519,0.501583893071,1.0
88920,0.226412696065,0.501582064095,1.0
88930,0.226410750082,0.501580235557,1.0
88940,0.226408804568,0.501578407457,1.0
88950,0.226406859526,0.501576579795,1.0
88960,0.226404914953,0.501574752572,1.0
88970,0.22640297085,0.501572925786,1.0
88980,0.226401027216,0.501571099437,1.0
88990,0.226399084052,0.501569273526,1.0
89000,0.226397141358,0.501567448052,1.0
89010,0.226395199132,0.501565623015,1.0
89020,0.226393257376,0.501563798415,1.0
89030,0.226391316088,0.501561974252,1.0
89040,0.226389375269,0.501560150525,1.0
89050,0.226387434919,0.501558327235,1.0
89060,0.226385495036,0.501556504382,1.0
89070,0.226383555622,0.501554681964,1.0
89080,0.226381616676,0.501552859983,1.0
89090,0.226379678198,0.501551038437,1.0
89100,0.226377740187,0.501549217327,1.0
89110,0.226375802644,0.501547396652,1.0
89120,0.226373865568,0.501545576413,1.0
89130,0.226371928959,0.501543756609,1.0
89140,0.226369992817,0.50154193724,1.0
89150,0.226368057142,0.501540118306,1.0
89160,0.226366121933,0.501538299807,1.0
89170,0.226364187191,0.501536481742,1.0
89180,0.226362252915,0.501534664112,1.0
89190,0.226360319105,0.501532846916,1.0
89200,0.226358385762,0.501531030155,1.0
89210,0.226356452884,0.501529213827,1.0
89220,0.226354520471,0.501527397933,1.0
89230,0.226352588524,0.501525582472,1.0
89240,0.226350657042,0.501523767446,1.0
89250,0.226348726026,0.501521952852,1.0
89260,0.226346795474,0.501520138692,1.0
89270,0.226344865387,0.501518324965,1.0
89280,0.226342935765,0.50151651167,1.0
89290,0.226341006607,0.501514698809,1.0
89300,0.226339077913,0.50151288638,1.0
89310,0.226337149684,0.501511074383,1.0
89320,0.226335221918,0.501509262819,1.0
89330,0.226333294616,0.501507451686,1.0
89340,0.226331367778,0.501505640986,1.0
89350,0.226329441403,0.501503830718,1.0
89360,0.226327515491,0.501502020881,1.0
89370,0.226325590043,0.501500211476,1.0
89380,0.226323665057,0.501498402502,1.0
89390,0.226321740535,0.501496593959,1.0
89400,0.226319816474,0.501494785847,1.0
89410,0.226317892877,0.501492978167,1.0
89420,0.226315969741,0.501491170916,1.0
89430,0.226314047068,0.501489364097,1.0
89440,0.226312124856,0.501487557708,1.0
89450,0.226310203106,0.501485751749,1.0
89460,0.226308281818,0.50148394622,1.0
89470,0.226306360991,0.501482141122,1.0
89480,0.226304440626,0.501480336453,1.0
89490,0.226302520722,0.501478532213,1.0
89500,0.226300601278,0.501476728404,1.0
89510,0.226298682296,0.501474925023,1.0
89520,0.226296763774,0.501473122072,1.0
89530,0.226294845712,0.50147131955,1.0
89540,0.226292928111,0.501469517457,1.0
89550,0.226291010969,0.501467715792,1.0
89560,0.226289094288,0.501465914556,1.0
89570,0.226287178067,0.501464113749,1.0
89580,0.226285262305,0.501462313369,1.0
89590,0.226283347002,0.501460513418,1.0
89600,0.226281432159,0.501458713895,1.0
89610,0.226279517775,0.5014569148,1.0
89620,0.22627760385,0.501455116132,1.0
89630,0.226275690384,0.501453317892,1.0
89640,0.226273777376,0.50145152008,1.0
89650,0.226271864827,0.501449722694,1.0
89660,0.226269952736,0.501447925736,1.0
89670,0.226268041103,0.501446129204,1.0
89680,0.226266129928,0.501444333099,1.0
89690,0.226264219211,0.501442537421,1.0
89700,0.226262308951,0.50144074217,1.0
89710,0.22626039915,0.501438947344,1.0
89720,0.226258489805,0.501437152945,1.0
89730,0.226256580917,0.501435358972,1.0
89740,0.226254672487,0.501433565424,1.0
89750,0.226252764513,0.501431772303,1.0
89760,0.226250856996,0.501429979607,1.0
89770,0.226248949936,0.501428187336,1.0
89780,0.226247043331,0.501426395491,1.0
89790,0.226245137183,0.50142460407,1.0
89800,0.226243231491,0.501422813075,1.0
89810,0.226241326255,0.501421022504,1.0
89820,0.226239421475,0.501419232358,1.0
89830,0.226237517149,0.501417442637,1.0
89840,0.22623561328,0.50141565334,1.0
89850,0.226233709865,0.501413864467,1.0
89860,0.226231806906,0.501412076018,1.0
89870,0.226229904401,0.501410287993,1.0
89880,0.226228002351,0.501408500392,1.0
89890,0.226226100756,0.501406713214,1.0
89900,0.226224199615,0.50140492646,1.0
89910,0.226222298928,0.501403140129,1.0
89920,0.226220398695,0.501401354221,1.0
89930,0.226218498916,0.501399568736,1.0
89940,0.226216599591,0.501397783674,1.0
89950,0.22621470072,0.501395999035,1.0
89960,0.226212802301,0.501394214818,1.0
89970,0.226210904337,0.501392431024,1.0
89980,0.226209006825,0.501390647652,1.0
89990,0.226207109766,0.501388864702,1.0
90000,0.226205213159,0.501387082174,1.0
90010,0.226203317006,0.501385300068,1.0
90020,0.226201421305,0.501383518383,1.0
90030,0.226199526056,0.50138173712,1.0
90040,0.226197631259,0.501379956278,1.0
90050,0.226195736914,0.501378175858,1.0
90060,0.226193843021,0.501376395858,1.0
90070,0.226191949579,0.50137461628,1.0
90080,0.226190056589,0.501372837122,1.0
90090,0.22618816405,0.501371058385,1.0
90100,0.226186271963,0.501369280068,1.0
90110,0.226184380326,0.501367502171,1.0
90120,0.22618248914,0.501365724695,1.0
90130,0.226180598405,0.501363947639,1.0
90140,0.226178708121,0.501362171002,1.0
90150,0.226176818286,0.501360394786,1.0
90160,0.226174928902,0.501358618989,1.0
90170,0.226173039968,0.501356843611,1.0
90180,0.226171151484,0.501355068652,1.0
90190,0.226169263449,0.501353294113,1.0
90200,0.226167375864,0.501351519993,1.0
90210,0.226165488728,0.501349746291,1.0
90220,0.226163602042,0.501347973008,1.0
90230,0.226161715804,0.501346200144,1.0
90240,0.226159830016,0.501344427698,1.0
90250,0.226157944676,0.50134265567,1.0
90260,0.226156059785,0.50134088406,1.0
90270,0.226154175342,0.501339112868,1.0
90280,0.226152291347,0.501337342095,1.0
90290,0.226150407801,0.501335571738,1.0
90300,0.226148524702,0.501333801799,1.0
90310,0.226146642052,0.501332032278,1.0
90320,0.226144759848,0.501330263174,1.0
90330,0.226142878093,0.501328494486,1.0
90340,0.226140996784,0.501326726216,1.0
90350,0.226139115923,0.501324958363,1.0
90360,0.226137235509,0.501323190926,1.0
90370,0.226135355541,0.501321423905,1.0
90380,0.22613347602,0.501319657301,1.0
90390,0.226131596946,0.501317891113,1.0
90400,0.226129718318,0.501316125341,1.0
90410,0.226127840136,0.501314359985,1.0
90420,0.226125962401,0.501312595045,1.0
90430,0.226124085111,0.50131083052,1.0
90440,0.226122208267,0.50130906641,1.0
90450,0.226120331868,0.501307302716,1.0
90460,0.226118455915,0.501305539437,1.0
90470,0.226116580407,0.501303776574,1.0
90480,0.226114705344,0.501302014124,1.0
90490,0.226112830726,0.50130025209,1.0
90500,0.226110956552,0.50129849047,1.0
90510,0.226109082824,0.501296729265,1.0
90520,0.22610720954,0.501294968474,1.0
90530,0.2261053367,0.501293208097,1.0
90540,0.226103464304,0.501291448134,1.0
90550,0.226101592352,0.501289688585,1.0
90560,0.226099720844,0.501287929449,1.0
90570,0.22609784978,0.501286170727,1.0
90580,0.226095979159,0.501284412419,1.0
90590,0.226094108981,0.501282654523,1.0
90600,0.226092239247,0.501280897041,1.0
90610,0.226090369956,0.501279139972,1.0
90620,0.226088501107,0.501277383316,1.0
90630,0.226086632701,0.501275627072,1.0
90640,0.226084764738,0.501273871241,1.0
90650,0.226082897217,0.501272115822,1.0
90660,0.226081030139,0.501270360815,1.0
90670,0.226079163503,0.501268606221,1.0
90680,0.226077297308,0.501266852038,1.0
90690,0.226075431555,0.501265098267,1.0
90700,0.226073566244,0.501263344908,1.0
90710,0.226071701374,0.501261591961,1.0
90720,0.226069836946,0.501259839424,1.0
90730,0.226067972959,0.501258087299,1.0
90740,0.226066109413,0.501256335585,1.0
90750,0.226064246307,0.501254584282,1.0
90760,0.226062383643,0.50125283339,1.0
90770,0.226060521418,0.501251082909,1.0
90780,0.226058659635,0.501249332838,1.0
90790,0.226056798291,0.501247583177,1.0
90800,0.226054937387,0.501245833926,1.0
90810,0.226053076924,0.501244085086,1.0
90820,0.2260512169,0.501242336655,1.0
90830,0.226049357315,0.501240588635,1.0
90840,0.226047498171,0.501238841024,1.0
90850,0.226045639465,0.501237093822,1.0
90860,0.226043781198,0.50123534703,1.0
90870,0.226041923371,0.501233600647,1.0
90880,0.226040065982,0.501231854673,1.0
90890,0.226038209032,0.501230109108,1.0
90900,0.226036352521,0.501228363951,1.0
90910,0.226034496447,0.501226619204,1.0
90920,0.226032640812,0.501224874865,1.0
90930,0.226030785615,0.501223130934,1.0
90940,0.226028930856,0.501221387411,1.0
90950,0.226027076535,0.501219644297,1.0
90960,0.226025222651,0.50121790159,1.0
90970,0.226023369205,0.501216159291,1.0
90980,0.226021516196,0.5012144174,1.0
90990,0.226019663623,0.501212675916,1.0
91000,0.226017811488,0.50121093484,1.0
91010,0.22601595979,0.501209194171,1.0
91020,0.226014108529,0.501207453908,1.0
91030,0.226012257703,0.501205714053,1.0
91040,0.226010407315,0.501203974605,1.0
91050,0.226008557362,0.501202235563,1.0
91060,0.226006707846,0.501200496928,1.0
91070,0.226004858765,0.501198758699,1.0
91080,0.22600301012,0.501197020876,1.0
91090,0.22600116191,0.50119528346,1.0
91100,0.225999314137,0.501193546449,1.0
91110,0.225997466798,0.501191809844,1.0
91120,0.225995619894,0.501190073645,1.0
91130,0.225993773426,0.501188337851,1.0
91140,0.225991927392,0.501186602462,1.0
91150,0.225990081793,0.501184867479,1.0
91160,0.225988236628,0.501183132901,1.0
91170,0.225986391897,0.501181398728,1.0
91180,0.225984547601,0.501179664959,1.0
91190,0.225982703739,0.501177931595,1.0
91200,0.225980860311,0.501176198636,1.0
91210,0.225979017316,0.501174466081,1.0
91220,0.225977174755,0.501172733931,1.0
91230,0.225975332628,0.501171002184,1.0
91240,0.225973490934,0.501169270841,1.0
91250,0.225971649673,0.501167539902,1.0
91260,0.225969808844,0.501165809367,1.0
91270,0.225967968449,0.501164079236,1.0
91280,0.225966128486,0.501162349507,1.0
91290,0.225964288956,0.501160620182,1.0
91300,0.225962449859,0.50115889126,1.0
91310,0.225960611193,0.501157162741,1.0
91320,0.225958772959,0.501155434625,1.0
91330,0.225956935158,0.501153706912,1.0
91340,0.225955097788,0.501151979601,1.0
91350,0.22595326085,0.501150252692,1.0
91360,0.225951424343,0.501148526186,1.0
91370,0.225949588267,0.501146800082,1.0
91380,0.225947752623,0.50114507438,1.0
91390,0.22594591741,0.501143349079,1.0
91400,0.225944082627,0.501141624181,1.0
91410,0.225942248275,0.501139899683,1.0
91420,0.225940414354,0.501138175588,1.0
91430,0.225938580863,0.501136451893,1.0
91440,0.225936747802,0.5011347286,1.0
91450,0.225934915172,0.501133005708,1.0
91460,0.225933082971,0.501131283216,1.0
91470,0.2259312512,0.501129561126,1.0
